pair_key,Drug_ID,Drug_Name,Food_Herb_ID,Food_Herb_Name,Type,evidence_row_count,n_effects,ddid_effects_all,n_paper_labels,paper_labels_all,relationship_sources,pmid_count,doi_count,has_effect_conflict,has_label_conflict
D00918__H00759,D00918,Spirapril,H00759,Crataegi Folium,Herb,1,1,Possible,1,Use caution,Drugbank,1,1,0,0
D00918__H00778,D00918,Spirapril,H00778,Herba Dendrobii,Herb,1,1,Possible,1,Use caution,Drugbank,1,1,0,0
D00918__H00789,D00918,Spirapril,H00789,Ephedra,Herb,1,1,Possible,1,Use caution,Drugbank,1,1,0,0
D00918__H00791,D00918,Spirapril,H00791,Ephedra,Herb,1,1,Possible,1,Use caution,Drugbank,1,1,0,0
D00918__H00892,D00918,Spirapril,H00892,Ephedra,Herb,1,1,Possible,1,Use caution,Drugbank,1,1,0,0
D00918__H00894,D00918,Spirapril,H00894,Ephedra,Herb,1,1,Possible,1,Use caution,Drugbank,1,1,0,0
D00918__H00916,D00918,Spirapril,H00916,Licorice,Herb,1,1,Possible,1,Use caution,Drugbank,1,1,0,0
D00918__H00969,D00918,Spirapril,H00969,Ephedra,Herb,1,1,Possible,1,Use caution,Drugbank,1,1,0,0
D00918__H00995,D00918,Spirapril,H00995,Licorice,Herb,1,1,Possible,1,Use caution,Drugbank,1,1,0,0
D00918__H01003,D00918,Spirapril,H01003,Licorice,Herb,1,1,Possible,1,Use caution,Drugbank,1,1,0,0
D00918__H01013,D00918,Spirapril,H01013,Ephedra,Herb,1,1,Possible,1,Use caution,Drugbank,1,1,0,0
D00918__H01022,D00918,Spirapril,H01022,Licorice,Herb,1,1,Possible,1,Use caution,Drugbank,1,1,0,0
D00918__H01027,D00918,Spirapril,H01027,Licorice,Herb,1,1,Possible,1,Use caution,Drugbank,1,1,0,0
D00918__H01046,D00918,Spirapril,H01046,Ephedra,Herb,1,1,Possible,1,Use caution,Drugbank,1,1,0,0
D00918__H01095,D00918,Spirapril,H01095,Caulophyllum Thalictroides,Herb,1,1,Possible,1,Use caution,Drugbank,1,1,0,0
D00919__F00024,D00919,Stiripentol,F00024,Milk,Food,1,1,Negative,1,Use caution,FDI-Package Insert,1,1,0,0
D00919__F00103,D00919,Stiripentol,F00103,Alcohol,Food,1,1,Possible,1,Use caution,FDI-Package Insert,1,1,0,0
D00919__F00104,D00919,Stiripentol,F00104,Meal,Food,1,1,Possible,1,Use caution,Dietary Effect-Package Insert,1,1,0,0
D00919__F00201,D00919,Stiripentol,F00201,Folium camelliae sinensis,Food,1,1,Possible,1,Use caution,FDI-Package Insert,1,1,0,0
D00919__F00253,D00919,Stiripentol,F00253,Leaf of Chinese Holly,Food,1,1,Possible,1,Use caution,FDI-Package Insert,1,1,0,0
D00919__H00017,D00919,Stiripentol,H00017,Ilex paraguariensis,Herb,1,1,Possible,1,Use caution,FDI-Package Insert,1,1,0,0
D00919__H00018,D00919,Stiripentol,H00018,Paullinia cupana,Herb,1,1,Possible,1,Use caution,FDI-Package Insert,1,1,0,0
D00919__H00099,D00919,Stiripentol,H00099,Camellia sinensis [Syn. Thea sinensis],Herb,1,1,Possible,1,Use caution,FDI-Package Insert,1,1,0,0
D00919__H00101,D00919,Stiripentol,H00101,Camellia sinensis [Syn. Thea sinensis],Herb,1,1,Possible,1,Use caution,FDI-Package Insert,1,1,0,0
D00919__H00102,D00919,Stiripentol,H00102,Camellia sinensis [Syn. Thea sinensis],Herb,1,1,Possible,1,Use caution,FDI-Package Insert,1,1,0,0
D00919__H00162,D00919,Stiripentol,H00162,Coffea liberica,Herb,1,1,Possible,1,Use caution,FDI-Package Insert,1,1,0,0
D00919__H00210,D00919,Stiripentol,H00210,Cordyceps,Herb,1,1,Possible,1,Use caution,FDI-Package Insert,1,1,0,0
D00919__H00288,D00919,Stiripentol,H00288,Coffea excelsa,Herb,1,1,Possible,1,Use caution,FDI-Package Insert,1,1,0,0
D00919__H00297,D00919,Stiripentol,H00297,Ilex cornuta lindl,Herb,1,1,Possible,1,Use caution,FDI-Package Insert,1,1,0,0
D00919__H00298,D00919,Stiripentol,H00298,Ilex cornuta,Herb,1,1,Possible,1,Use caution,FDI-Package Insert,1,1,0,0
D00919__H00299,D00919,Stiripentol,H00299,Folium Ilicis Cornutae,Herb,1,1,Possible,1,Use caution,FDI-Package Insert,1,1,0,0
D00919__H00300,D00919,Stiripentol,H00300,Ilex cornuta Lindl,Herb,1,1,Possible,1,Use caution,FDI-Package Insert,1,1,0,0
D00919__H00363,D00919,Stiripentol,H00363,Scurrura atropurpurea,Herb,1,1,Possible,1,Use caution,FDI-Package Insert,1,1,0,0
D00919__H00406,D00919,Stiripentol,H00406,Phellodendron amurense,Herb,1,1,Possible,1,Use caution,FDI-Package Insert,1,1,0,0
D00919__H00498,D00919,Stiripentol,H00498,Phlomis tuberosa,Herb,1,1,Possible,1,Use caution,FDI-Package Insert,1,1,0,0
D00919__H00513,D00919,Stiripentol,H00513,radix tripterygii wilfordii,Herb,1,1,Possible,1,Use caution,FDI-Package Insert,1,1,0,0
D00919__H00676,D00919,Stiripentol,H00676,Camellia sinensis var. assamica,Herb,1,1,Possible,1,Use caution,FDI-Package Insert,1,1,0,0
D00919__H00728,D00919,Stiripentol,H00728,Notoginseng Flos,Herb,1,1,Possible,1,Use caution,FDI-Package Insert,1,1,0,0
D00919__H00780,D00919,Stiripentol,H00780,Concha Haliotidis,Herb,1,1,Possible,1,Use caution,FDI-Package Insert,1,1,0,0
D00919__H00802,D00919,Stiripentol,H00802,Cola acuminata,Herb,1,1,Possible,1,Use caution,FDI-Package Insert,1,1,0,0
D00919__H00865,D00919,Stiripentol,H00865,Firmiana simplex,Herb,1,1,Possible,1,Use caution,FDI-Package Insert,1,1,0,0
D00919__H00866,D00919,Stiripentol,H00866,Radix Firmianae plantanifoliae,Herb,1,1,Possible,1,Use caution,FDI-Package Insert,1,1,0,0
D00919__H00867,D00919,Stiripentol,H00867,Flos Firmianae plantanifoliae,Herb,1,1,Possible,1,Use caution,FDI-Package Insert,1,1,0,0
D00919__H00868,D00919,Stiripentol,H00868,Firmiana simplex,Herb,1,1,Possible,1,Use caution,FDI-Package Insert,1,1,0,0
D00919__H00869,D00919,Stiripentol,H00869,Semen Firmiae,Herb,1,1,Possible,1,Use caution,FDI-Package Insert,1,1,0,0
D00919__H00876,D00919,Stiripentol,H00876,Fructus Evodiae,Herb,1,1,Possible,1,Use caution,FDI-Package Insert,1,1,0,0
D00919__H00908,D00919,Stiripentol,H00908,Rhizoma Curculiginis,Herb,1,1,Possible,1,Use caution,FDI-Package Insert,1,1,0,0
D00919__H00917,D00919,Stiripentol,H00917,Coffea arabica,Herb,1,1,Possible,1,Use caution,FDI-Package Insert,1,1,0,0
D00919__H00924,D00919,Stiripentol,H00924,Murraya paniculata var. exotica,Herb,1,1,Possible,1,Use caution,FDI-Package Insert,1,1,0,0
D00920__F00162,D00920,Vinorelbine,F00162,Grapefruit,Food,1,1,Positive,1,Use caution,FDI-Package Insert,1,1,0,0
D00921__F00105,D00921,Onapristone,F00105,High-Fat Meal,Food,1,1,No Effect,1,No known interaction in selected source,Dietary effects,1,1,0,0
D00922__F00103,D00922,Zuclopenthixol,F00103,Alcohol,Food,1,1,Possible,1,Use caution,Drugbank,1,1,0,0
D00922__F00104,D00922,Zuclopenthixol,F00104,Meal,Food,1,1,Possible,1,Use caution,Drugbank,1,1,0,0
D00923__F00121,D00923,Silodosin,F00121,Moderate-Fat Meal,Food,1,1,Negative,1,Use caution,Dietary Effect-Package Insert,1,1,0,0
D00924__F00104,D00924,Fluvoxamine,F00104,Meal,Food,1,1,No Effect,1,No known interaction in selected source,Dietary Effect-Package Insert,1,1,0,0
D00924__F00162,D00924,Fluvoxamine,F00162,Grapefruit,Food,1,1,Positive,1,Use caution,HFDI,1,1,0,0
D00925__F00105,D00925,Bosutinib,F00105,High-Fat Meal,Food,3,1,Positive,1,Use caution,Dietary Effect-Package Insert; Dietary effects,3,3,0,0
D00925__F00162,D00925,Bosutinib,F00162,Grapefruit,Food,1,1,Positive,1,Use caution,FDI-Package Insert,1,1,0,0
D00925__H00318,D00925,Bosutinib,H00318,Hypericum perforatum,Herb,1,1,Negative,1,Use caution,FDI-Package Insert,1,1,0,0
D00926__F00105,D00926,Sunitinib,F00105,High-Fat Meal,Food,2,1,No Effect,1,No known interaction in selected source,Dietary Effect-Package Insert; Dietary effects,2,2,0,0
D00926__F00162,D00926,Sunitinib,F00162,Grapefruit,Food,2,2,No Effect; Positive,2,No known interaction in selected source; Use caution,FDI-Package Insert; HFDI,2,2,1,1
D00926__H00025,D00926,Sunitinib,H00025,Semen Ginkgo,Herb,1,1,Possible,1,Use caution,HFDI,1,1,0,0
D00926__H00101,D00926,Sunitinib,H00101,Camellia sinensis [Syn. Thea sinensis],Herb,1,1,Possible,1,Use caution,HFDI,1,1,0,0
D00926__H00603,D00926,Sunitinib,H00603,Hamamelis virginiana,Herb,1,1,Possible,1,Use caution,HFDI,1,1,0,0
D00926__H00671,D00926,Sunitinib,H00671,Folium Eriobotryae,Herb,1,1,Possible,1,Use caution,HFDI,1,1,0,0
D00926__H00983,D00926,Sunitinib,H00983,Fructus Phyllanthi,Herb,1,1,Possible,1,Use caution,HFDI,1,1,0,0
D00927__F00201,D00927,Palbociclib,F00201,Green Tea,Food,1,1,Possible,1,Use caution,HFDI,1,1,0,0
D00928__F00162,D00928,Romidepsin,F00162,Grapefruit,Food,1,1,Positive,1,Use caution,FDI-Package Insert,1,1,0,0
D00928__H00318,D00928,Romidepsin,H00318,Hypericum perforatum,Herb,1,1,Negative,1,Use caution,FDI-Package Insert,1,1,0,0
D00929__F00103,D00929,Levorphanol,F00103,Alcohol,Food,1,1,Possible,1,Use caution,Drugbank,1,1,0,0
D00929__F00104,D00929,Levorphanol,F00104,Meal,Food,1,1,Possible,1,Use caution,Drugbank,1,1,0,0
D00930__F00104,D00930,Magnesium Chloride,F00104,Meal,Food,1,1,Possible,1,Use caution,Drugbank,1,1,0,0
D00931__F00104,D00931,Naltrexone,F00104,Meal,Food,1,1,No Effect,1,No known interaction in selected source,Drugbank,1,1,0,0
D00931__F00116,D00931,Naltrexone,F00116,Standard Meal,Food,1,1,Positive,1,Use caution,Dietary effects,1,1,0,0
D00932__F00019,D00932,Dextromethorphan,F00019,Grape,Food,1,1,No Effect,1,No known interaction in selected source,HFDI,1,1,0,0
D00932__F00027,D00932,Dextromethorphan,F00027,Garlic,Food,1,1,No Effect,1,No known interaction in selected source,HFDI,1,1,0,0
D00932__F00043,D00932,Dextromethorphan,F00043,Jujube,Food,1,1,Negative,1,Use caution,HFDI,1,1,0,0
D00932__F00044,D00932,Dextromethorphan,F00044,Kale,Food,1,1,Possible,1,Use caution,HFDI,1,1,0,0
D00932__F00104,D00932,Dextromethorphan,F00104,Meal,Food,1,1,No Effect,1,No known interaction in selected source,Dietary Effect-Package Insert,1,1,0,0
D00932__F00201,D00932,Dextromethorphan,F00201,Green Tea,Food,1,1,No Effect,1,No known interaction in selected source,HFDI,1,1,0,0
D00932__F00243,D00932,Dextromethorphan,F00243,Coix chinensis,Food,1,1,Possible,1,Use caution,HFDI,1,1,0,0
D00932__H00025,D00932,Dextromethorphan,H00025,Semen Ginkgo,Herb,1,1,No Effect,1,No known interaction in selected source,HFDI,1,1,0,0
D00932__H00034,D00932,Dextromethorphan,H00034,BAI HUA SHUI FEI JI,Herb,1,1,No Effect,1,No known interaction in selected source,HFDI,1,1,0,0
D00932__H00040,D00932,Dextromethorphan,H00040,Radix Ampelopsis,Herb,1,1,Negative,1,Use caution,HFDI,1,1,0,0
D00932__H00044,D00932,Dextromethorphan,H00044,Hydrastis canadensis,Herb,1,1,Negative,1,Use caution,HFDI,1,1,0,0
D00932__H00049,D00932,Dextromethorphan,H00049,Chelidonii Herba,Herb,1,1,Negative,1,Use caution,HFDI,1,1,0,0
D00932__H00055,D00932,Dextromethorphan,H00055,Radix Stephaniae Cepharanthae.,Herb,1,1,Negative,1,Use caution,HFDI,1,1,0,0
D00932__H00057,D00932,Dextromethorphan,H00057,Radix Angelicae Dahuricae,Herb,1,1,No Effect,1,No known interaction in selected source,HFDI,1,1,0,0
D00932__H00061,D00932,Dextromethorphan,H00061,Thalictrum petaloideum,Herb,1,1,Negative,1,Use caution,HFDI,1,1,0,0
D00932__H00063,D00932,Dextromethorphan,H00063,Rhizoma Pinelliae,Herb,1,1,Possible,1,Use caution,HFDI,1,1,0,0
D00932__H00064,D00932,Dextromethorphan,H00064,Herba Scutellariae barbatae,Herb,1,1,Possible,1,Use caution,HFDI,1,1,0,0
D00932__H00077,D00932,Dextromethorphan,H00077,Semen Ricini,Herb,1,1,Possible,1,Use caution,HFDI,1,1,0,0
D00932__H00085,D00932,Dextromethorphan,H00085,Borneolum syntheticum,Herb,1,1,Possible,1,Use caution,HFDI,1,1,0,0
D00932__H00086,D00932,Dextromethorphan,H00086,Scutellaria scordifolia,Herb,1,1,Possible,1,Use caution,HFDI,1,1,0,0
D00932__H00101,D00932,Dextromethorphan,H00101,Camellia sinensis [Syn. Thea sinensis],Herb,1,1,No Effect,1,No known interaction in selected source,HFDI,1,1,0,0
D00932__H00103,D00932,Dextromethorphan,H00103,Radix Bupleuri,Herb,1,1,Possible,1,Use caution,HFDI,1,1,0,0
D00932__H00106,D00932,Dextromethorphan,H00106,Corydalis longicalcarata,Herb,1,1,Negative,1,Use caution,HFDI,1,1,0,0
D00932__H00115,D00932,Dextromethorphan,H00115,Herba Plantaginis,Herb,1,1,Possible,1,Use caution,HFDI,1,1,0,0
D00932__H00123,D00932,Dextromethorphan,H00123,Corydalis remota [Syn. Corydalis bulbosa var. typica ],Herb,1,1,Negative,1,Use caution,HFDI,1,1,0,0
D00932__H00126,D00932,Dextromethorphan,H00126,Radix Paeoniae Rubra,Herb,1,1,Possible,1,Use caution,HFDI,1,1,0,0
D00932__H00134,D00932,Dextromethorphan,H00134,Rhizoma Coptidis,Herb,1,1,Negative,1,Use caution,HFDI,1,1,0,0
D00932__H00135,D00932,Dextromethorphan,H00135,Scutellaria hypericifolia,Herb,1,1,Possible,1,Use caution,HFDI,1,1,0,0
D00932__H00136,D00932,Dextromethorphan,H00136,Fructus Meliae Toosendan,Herb,1,1,Negative,1,Use caution,HFDI,1,1,0,0
D00932__H00137,D00932,Dextromethorphan,H00137,Caulis Clematidis Armandii,Herb,1,1,Possible,1,Use caution,HFDI,1,1,0,0
D00932__H00148,D00932,Dextromethorphan,H00148,Radix et Caulis Mahonae flavidae,Herb,1,1,Negative,1,Use caution,HFDI,1,1,0,0
D00932__H00159,D00932,Dextromethorphan,H00159,Plantago major,Herb,1,1,Possible,1,Use caution,HFDI,1,1,0,0
D00932__H00182,D00932,Dextromethorphan,H00182,Radix Salviae liguliobae,Herb,1,1,Possible,1,Use caution,HFDI,1,1,0,0
D00932__H00194,D00932,Dextromethorphan,H00194,Erigeron Breviscapus,Herb,1,1,Possible,1,Use caution,HFDI,1,1,0,0
D00932__H00196,D00932,Dextromethorphan,H00196,Cortex Illicii,Herb,1,1,Negative,1,Use caution,HFDI,1,1,0,0
D00932__H00204,D00932,Dextromethorphan,H00204,Scutellaria amoena,Herb,1,1,Possible,1,Use caution,HFDI,1,1,0,0
D00932__H00210,D00932,Dextromethorphan,H00210,Cordyceps,Herb,1,1,Negative,1,Use caution,HFDI,1,1,0,0
D00932__H00221,D00932,Dextromethorphan,H00221,Cortex Eucommiae,Herb,1,1,Negative,1,Use caution,HFDI,1,1,0,0
D00932__H00223,D00932,Dextromethorphan,H00223,Coptis chinensis var. brevisepala,Herb,1,1,Negative,1,Use caution,HFDI,1,1,0,0
D00932__H00227,D00932,Dextromethorphan,H00227,Corydalis ledebouriana,Herb,1,1,Negative,1,Use caution,HFDI,1,1,0,0
D00932__H00244,D00932,Dextromethorphan,H00244,Radix Stephaniae Tetrandrae,Herb,1,1,Negative,1,Use caution,HFDI,1,1,0,0
D00932__H00278,D00932,Dextromethorphan,H00278,Scutellaria rehderiana,Herb,1,1,Possible,1,Use caution,HFDI,1,1,0,0
D00932__H00296,D00932,Dextromethorphan,H00296,Caulis Mahoniae,Herb,1,1,Negative,1,Use caution,HFDI,1,1,0,0
D00932__H00304,D00932,Dextromethorphan,H00304,Fructus lycii,Herb,1,1,Negative,1,Use caution,HFDI,1,1,0,0
D00932__H00307,D00932,Dextromethorphan,H00307,Fructus Lycii,Herb,1,1,Negative,1,Use caution,HFDI,1,1,0,0
D00932__H00309,D00932,Dextromethorphan,H00309,Ramulus Uncariae cum Uncis,Herb,1,1,Negative,1,Use caution,HFDI,1,1,0,0
D00932__H00313,D00932,Dextromethorphan,H00313,Rhizoma Dryriae,Herb,1,1,Possible,1,Use caution,HFDI,1,1,0,0
D00932__H00317,D00932,Dextromethorphan,H00317,Herbahypericiperforati,Herb,1,1,Negative,1,Use caution,HFDI,1,1,0,0
D00932__H00318,D00932,Dextromethorphan,H00318,Hypericum perforatum,Herb,1,1,No Effect,1,No known interaction in selected source,HFDI,1,1,0,0
D00932__H00322,D00932,Dextromethorphan,H00322,Pogostemon Cablin (Blanco) Benth.,Herb,1,1,Negative,1,Use caution,HFDI,1,1,0,0
D00932__H00329,D00932,Dextromethorphan,H00329,Ramulus Euonymi,Herb,1,1,Possible,1,Use caution,HFDI,1,1,0,0
D00932__H00366,D00932,Dextromethorphan,H00366,Red Clover,Herb,1,1,No Effect,1,No known interaction in selected source,HFDI,1,1,0,0
D00932__H00369,D00932,Dextromethorphan,H00369,Flos Carthami,Herb,1,1,Possible,1,Use caution,HFDI,1,1,0,0
D00932__H00377,D00932,Dextromethorphan,H00377,Radix Ginseng Rubra,Herb,2,1,No Effect,1,No known interaction in selected source,HFDI,2,2,0,0
D00932__H00395,D00932,Dextromethorphan,H00395,Pericarpium Zanthoxyli,Herb,1,1,Negative,1,Use caution,HFDI,1,1,0,0
D00932__H00405,D00932,Dextromethorphan,H00405,fructus Sophorae,Herb,1,1,Possible,1,Use caution,HFDI,1,1,0,0
D00932__H00406,D00932,Dextromethorphan,H00406,Phellodendron amurense,Herb,1,1,Negative,1,Use caution,HFDI,1,1,0,0
D00932__H00407,D00932,Dextromethorphan,H00407,Cortex Phellodendri,Herb,1,1,Negative,1,Use caution,HFDI,1,1,0,0
D00932__H00416,D00932,Dextromethorphan,H00416,Rhizoma Coptidis,Herb,1,1,Negative,1,Use caution,HFDI,1,1,0,0
D00932__H00419,D00932,Dextromethorphan,H00419,Radix Scutellariae,Herb,2,2,No Effect; Possible,2,No known interaction in selected source; Use caution,HFDI,2,2,1,1
D00932__H00460,D00932,Dextromethorphan,H00460,Berberis wilsonae,Herb,1,1,Negative,1,Use caution,HFDI,1,1,0,0
D00932__H00481,D00932,Dextromethorphan,H00481,folium citri tangerie,Herb,1,1,Possible,1,Use caution,HFDI,1,1,0,0
D00932__H00513,D00932,Dextromethorphan,H00513,radix tripterygii wilfordii,Herb,1,1,Possible,1,Use caution,HFDI,1,1,0,0
D00932__H00572,D00932,Dextromethorphan,H00572,Radix et Rhizoma Thalictri,Herb,2,2,Negative; Possible,1,Use caution,HFDI,2,2,1,0
D00932__H00598,D00932,Dextromethorphan,H00598,Mitragyna speciosa,Herb,1,1,No Effect,1,No known interaction in selected source,HFDI,1,1,0,0
D00932__H00603,D00932,Dextromethorphan,H00603,Hamamelis virginiana,Herb,1,1,No Effect,1,No known interaction in selected source,HFDI,1,1,0,0
D00932__H00621,D00932,Dextromethorphan,H00621,Semen Oroxyli,Herb,2,2,Negative; Possible,1,Use caution,HFDI,2,2,1,0
D00932__H00622,D00932,Dextromethorphan,H00622,Oroxylum indicum,Herb,1,1,Possible,1,Use caution,HFDI,1,1,0,0
D00932__H00638,D00932,Dextromethorphan,H00638,Radix Adenophorae,Herb,1,1,Possible,1,Use caution,HFDI,1,1,0,0
D00932__H00652,D00932,Dextromethorphan,H00652,Radix Achyranthis bidentatae,Herb,2,2,Negative; Possible,1,Use caution,HFDI,2,2,1,0
D00932__H00659,D00932,Dextromethorphan,H00659,nodus nelumbinis rhizomatis,Herb,1,1,Negative,1,Use caution,HFDI,1,1,0,0
D00932__H00669,D00932,Dextromethorphan,H00669,Humulus Lupulus,Herb,1,1,Possible,1,Use caution,HFDI,1,1,0,0
D00932__H00671,D00932,Dextromethorphan,H00671,Folium Eriobotryae,Herb,1,1,No Effect,1,No known interaction in selected source,HFDI,1,1,0,0
D00932__H00685,D00932,Dextromethorphan,H00685,Stephania japonica,Herb,1,1,Negative,1,Use caution,HFDI,1,1,0,0
D00932__H00708,D00932,Dextromethorphan,H00708,Ginseng,Herb,1,1,No Effect,1,No known interaction in selected source,HFDI,1,1,0,0
D00932__H00709,D00932,Dextromethorphan,H00709,Panax ginseng,Herb,1,1,Possible,1,Use caution,HFDI,1,1,0,0
D00932__H00801,D00932,Dextromethorphan,H00801,Folium Pini,Herb,2,2,Negative; No Effect,2,No known interaction in selected source; Use caution,HFDI,2,2,1,1
D00932__H00834,D00932,Dextromethorphan,H00834,Herba Acalyphae,Herb,1,1,No Effect,1,No known interaction in selected source,HFDI,1,1,0,0
D00932__H00848,D00932,Dextromethorphan,H00848,Magnolia biondii,Herb,1,1,Negative,1,Use caution,HFDI,1,1,0,0
D00932__H00876,D00932,Dextromethorphan,H00876,Fructus Evodiae,Herb,1,1,Negative,1,Use caution,HFDI,1,1,0,0
D00932__H00906,D00932,Dextromethorphan,H00906,Berberis diaphana,Herb,1,1,Negative,1,Use caution,HFDI,1,1,0,0
D00932__H00914,D00932,Dextromethorphan,H00914,Berberis amurensis,Herb,1,1,Negative,1,Use caution,HFDI,1,1,0,0
D00932__H00927,D00932,Dextromethorphan,H00927,Valeriana officinalis,Herb,1,1,No Effect,1,No known interaction in selected source,HFDI,1,1,0,0
D00932__H00946,D00932,Dextromethorphan,H00946,Rhizoma Corydalis,Herb,1,1,Negative,1,Use caution,HFDI,1,1,0,0
D00932__H00964,D00932,Dextromethorphan,H00964,Adlay,Herb,1,1,Possible,1,Use caution,HFDI,1,1,0,0
D00932__H00983,D00932,Dextromethorphan,H00983,Fructus Phyllanthi,Herb,1,1,No Effect,1,No known interaction in selected source,HFDI,1,1,0,0
D00932__H01006,D00932,Dextromethorphan,H01006,Coptis teetoides [Syn. Coptis teeta],Herb,1,1,Negative,1,Use caution,HFDI,1,1,0,0
D00932__H01021,D00932,Dextromethorphan,H01021,Scutellaria viscidula,Herb,1,1,Possible,1,Use caution,HFDI,1,1,0,0
D00932__H01069,D00932,Dextromethorphan,H01069,Serenoa Repens,Herb,1,1,No Effect,1,No known interaction in selected source,HFDI,1,1,0,0
D00932__H01086,D00932,Dextromethorphan,H01086,Rhodiola Rosea,Herb,1,1,No Effect,1,No known interaction in selected source,HFDI,1,1,0,0
D00932__H01097,D00932,Dextromethorphan,H01097,Angelicae Tenuissima Radix,Herb,1,1,No Effect,1,No known interaction in selected source,HFDI,1,1,0,0
D00932__H01099,D00932,Dextromethorphan,H01099,Echinacea,Herb,1,1,No Effect,1,No known interaction in selected source,HFDI,1,1,0,0
D00932__H01102,D00932,Dextromethorphan,H01102,Ginkgo,Herb,1,1,No Effect,1,No known interaction in selected source,HFDI,1,1,0,0
D00933__F00103,D00933,Butorphanol,F00103,Alcohol,Food,1,1,Possible,1,Use caution,Drugbank,1,1,0,0
D00934__F00105,D00934,Methylnaltrexone,F00105,High-Fat Meal,Food,1,1,Negative,1,Use caution,Dietary Effect-Package Insert,1,1,0,0
D00935__F00105,D00935,Cefixime,F00105,High-Fat Meal,Food,1,1,No Effect,1,No known interaction in selected source,Dietary Effect-Package Insert,1,1,0,0
D00936__F00046,D00936,Lisinopril,F00046,Honey,Food,1,1,Positive,1,Use caution,FDI-Package Insert,1,1,0,0
D00936__F00047,D00936,Lisinopril,F00047,Capsicum annuum,Food,1,1,Possible,1,Use caution,FDI-Package Insert,1,1,0,0
D00936__F00049,D00936,Lisinopril,F00049,Bayberry,Food,1,1,Possible,1,Use caution,FDI-Package Insert,1,1,0,0
D00936__F00097,D00936,Lisinopril,F00097,Capsicum Frutescens,Food,1,1,Possible,1,Use caution,FDI-Package Insert,1,1,0,0
D00936__F00104,D00936,Lisinopril,F00104,Meal,Food,1,1,No Effect,1,No known interaction in selected source,Dietary Effect-Package Insert,1,1,0,0
D00936__F00105,D00936,Lisinopril,F00105,High-Fat Meal,Food,1,1,Negative,1,Use caution,Dietary effects,1,1,0,0
D00936__F00201,D00936,Lisinopril,F00201,Green Tea,Food,2,2,Negative; Positive,1,Use caution,FDI-Package Insert; HFDI,2,2,1,0
D00936__H00006,D00936,Lisinopril,H00006,Ephedra,Herb,1,1,Possible,1,Use caution,FDI-Package Insert,1,1,0,0
D00936__H00022,D00936,Lisinopril,H00022,Nitraria tangutorum,Herb,1,1,Positive,1,Use caution,FDI-Package Insert,1,1,0,0
D00936__H00065,D00936,Lisinopril,H00065,Ephedra,Herb,1,1,Possible,1,Use caution,FDI-Package Insert,1,1,0,0
D00936__H00101,D00936,Lisinopril,H00101,Camellia sinensis [Syn. Thea sinensis],Herb,1,1,Positive,1,Use caution,FDI-Package Insert,1,1,0,0
D00936__H00146,D00936,Lisinopril,H00146,Licorice,Herb,1,1,Possible,1,Use caution,FDI-Package Insert,1,1,0,0
D00936__H00149,D00936,Lisinopril,H00149,Rosa roxburghii,Herb,1,1,Positive,1,Use caution,FDI-Package Insert,1,1,0,0
D00936__H00154,D00936,Lisinopril,H00154,Licorice,Herb,1,1,Possible,1,Use caution,FDI-Package Insert,1,1,0,0
D00936__H00185,D00936,Lisinopril,H00185,Ephedra,Herb,1,1,Possible,1,Use caution,FDI-Package Insert,1,1,0,0
D00936__H00268,D00936,Lisinopril,H00268,Licorice,Herb,1,1,Possible,1,Use caution,FDI-Package Insert,1,1,0,0
D00936__H00269,D00936,Lisinopril,H00269,Licorice,Herb,1,1,Possible,1,Use caution,FDI-Package Insert,1,1,0,0
D00936__H00320,D00936,Lisinopril,H00320,Licorice,Herb,1,1,Possible,1,Use caution,FDI-Package Insert,1,1,0,0
D00936__H00367,D00936,Lisinopril,H00367,Capsicum Frutescens,Herb,1,1,Possible,1,Use caution,FDI-Package Insert,1,1,0,0
